,Target,Weight,Count,User Weight,User Score,Score Diff,Score Diff z-score
247,Blood Lad,1.1120300715516684,12,2.931461267300607,7.833333333333333,-0.3676666666666675,-0.5844435930799569
248,Blood+,0.22655796705085185,7,0.4420609114786753,6.714285714285714,-1.3052857142857137,-1.384838759215291
249,Blood-C,0.1884487512446999,8,0.5109828531616737,7.875,-0.29349999999999987,-0.5211314817922067
250,Bloodivores,0.05105183212301545,2,0.06467050916581701,6.5,-1.146,-1.2488650755828539
251,Blue Dragon,0.2594671656419852,2,1.2611601176156106,9.0,1.8689999999999998,1.3248789540696984
252,Blue Gender,0.06355036270859397,3,0.2601609187710301,9.0,0.4690000000000012,0.1297739320088129
253,Blue Reflection Ray,0.0072916666666666685,1,0.021875000000000006,8.0,-0.37100000000000044,-0.5872890812277205
254,Bobobo-bo Bo-bobo,0.014675052410901465,1,0.07337526205450733,10.0,1.4489999999999998,0.9663474474514323
255,Boku dake ga Inai Machi,6.464774189227049,25,27.844727394754564,8.84,0.5158000000000005,0.16972458560341908
256,Boku no Hero Academia,6.5088263498650765,24,22.051291980281672,7.875,-0.3222499999999986,-0.5456738170666702
257,Boku no Hero Academia 2nd Season,1.6457667278172607,9,2.2879341382930583,7.888888888888889,-0.36211111111111194,-0.5797011128336834
258,Boku no Hero Academia 3rd Season,0.6082791087311822,6,0.1861050398088714,7.666666666666667,-0.37100000000000133,-0.5872890812277213
259,Boku no Hero Academia 4th Season,0.45217505241090145,2,-0.36412473794549266,7.0,-0.9809999999999999,-1.108013412268535
260,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,0.04087719298245614,2,0.20438596491228067,10.0,2.0540000000000003,1.4828035462706015
261,Boku wa Robot-goshi no Kimi ni Koi wo Suru,0.013461538461538464,1,0.040384615384615394,8.0,-0.7210000000000001,-0.886065336742942
262,Boku wa Tomodachi ga Sukunai,1.3006137001665135,9,6.209393131716293,9.555555555555555,1.3801111111111108,0.9075406923976426
263,Boku wa Tomodachi ga Sukunai Next,0.15229215229215232,2,0.7614607614607615,10.0,1.8439999999999994,1.3035377929614678
264,Bokura ga Ita,0.05754409632362389,3,0.20019134408898193,8.666666666666666,0.5090000000000003,0.16391978978198035
265,Bokura no,1.1633458164511479,13,4.87944262656355,8.0,-0.03869230769230825,-0.3036158012660156
266,Bokura no Nanokakan Sensou,0.0219435736677116,1,0.0438871473354232,7.0,-0.8109999999999999,-0.9628935167325703
267,Bokura wa Minna Kawai-sou,0.1845857532403116,6,0.689219857778909,9.0,1.0073333333333325,0.5893202678726998
268,Bonjour♪Koiaji Pâtisserie,0.03977272727272727,1,0.07954545454545454,7.0,-1.2509999999999994,-1.33849795223742
269,Boogiepop wa Warawanai,0.020656501645094798,2,0.07971348465645042,9.0,0.4540000000000006,0.11696923534387434
270,Boogiepop wa Warawanai (2019),0.026900588708672984,3,0.0982450982220755,8.333333333333334,-0.5043333333333333,-0.7011086071382807
271,Boruto: Naruto Next Generations,1.8776070458645269,7,4.51072956397349,8.0,-0.23099999999999987,-0.46777857902163134
272,Bouken Ou Beet,0.011532125205930806,1,0.05766062602965403,10.0,0.9190000000000005,0.5139148319569544
273,Boukyaku no Senritsu,0.01616365652724968,2,0.06623494930291507,9.0,0.6539999999999999,0.2876985242097147
274,Bounen no Xamdou,0.13333512276662032,5,0.4831836898757283,8.4,0.31900000000000084,0.0017269653594318736
275,Boys Be...,0.2628325578620854,3,0.5973067287043665,8.333333333333334,0.7556666666666683,0.3744859127165186
276,Brain Powerd,0.008871989860583013,1,0.044359949302915064,10.0,1.6790000000000003,1.1626861296471498
277,Brave 10,0.07039288472557861,3,0.09300929270784024,5.333333333333333,-2.511000000000001,-2.414092472092219
278,Brave Story,0.06943979155034433,2,0.20831937465103295,8.0,0.019000000000000128,-0.25436696793933017
279,Break Blade,0.053015000999641584,3,0.1326459715810322,8.0,-0.23766666666666758,-0.4734695553171603
280,Break Blade 1: Kakusei no Toki,0.03330524660150545,2,0.08469834850016852,7.5,-0.49099999999999966,-0.6897266545472244
281,Brigadoon: Marin to Melan,0.13852311280746393,3,0.6634488973706529,9.333333333333334,1.0790000000000006,0.6504982630496273
282,Brotherhood: Final Fantasy XV,0.0166270783847981,1,0.0831353919239905,10.0,0.8190000000000008,0.4285501875240343
283,Btooom!,3.475627751009019,15,7.4941759699659025,7.4,-0.4623333333333335,-0.6652554564764543
284,Bubblegum Crisis Tokyo 2040,0.008871989860583013,1,0.044359949302915064,10.0,1.6790000000000003,1.1626861296471498
285,Bubuki Buranki,0.00850546780072904,1,0.03402187120291616,9.0,0.49900000000000055,0.15538332533868848
286,Buddy Complex,0.0319634703196347,1,0.0639269406392694,7.0,-0.31099999999999994,-0.5360702945679678
287,Bungou Stray Dogs,1.509271460216182,18,4.014434046830439,7.944444444444445,-0.14266666666666517,-0.3923731431058838
288,Bungou Stray Dogs 2nd Season,0.5771152242933961,5,1.6326816270379707,7.4,-0.5730000000000004,-0.7597256629822199
289,Bungou Stray Dogs 3rd Season,0.011784511784511786,1,0.03535353535353536,8.0,-0.7710000000000008,-0.9287476589594028
290,Bungou Stray Dogs: Hitori Ayumu,0.018918918918918927,1,0.05675675675675678,8.0,0.009000000000000341,-0.26290343238262204
291,Burn the Witch,0.03414634146341464,1,-0.10243902439024391,2.0,-5.801,-5.222589273935302
292,Business Fish,0.013861386138613862,1,0.027722772277227723,7.0,-1.1709999999999994,-1.2702062366910836
293,Busou Renkin,0.45941321164919674,5,-0.14181904430178927,7.2,-0.8389999999999995,-0.9867956171737877
294,Buzzer Beater,0.017241379310344827,1,0.05172413793103448,8.0,-0.5009999999999994,-0.6982631189905163
295,Byousoku 5 Centimeter,1.427100141025462,9,5.515366988569327,9.222222222222221,0.7378888888888877,0.3593099759284415
296,C: The Money of Soul and Possibility Control,1.007393059781676,14,2.510616221597409,7.714285714285714,-0.1681428571428576,-0.41412080252093897
297,Caligula (TV),0.08860759493670886,1,0.26582278481012656,8.0,0.7189999999999985,0.3431855430911118
298,Call Me Tonight,0.0196078431372549,1,0.0392156862745098,7.0,-1.3810000000000002,-1.4494719900002173
299,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,0.19558989556852246,5,0.3168676878581015,6.0,-1.9130000000000011,-1.903611898383355
300,Canaan,0.23963476017941618,3,0.5618101645334445,9.0,0.0389999999999997,-0.23729403905274643
301,Candy Candy,0.035714285714285705,1,0.17857142857142852,10.0,1.359,0.889519267461804
302,Cannon Busters,0.09658287711722827,3,0.3431837458555016,8.666666666666666,-0.0010000000000012221,-0.2714398968259154
303,Canvas 2: Niji-iro no Sketch,0.013779527559055118,1,0.0688976377952756,10.0,1.9489999999999998,1.3931706696160346
304,Capeta,0.4335686777920411,2,2.0757381258023107,9.5,1.3689999999999998,0.8980557319050959
305,Captain Earth,0.04083546018021771,2,0.10828688994218447,8.5,0.6840000000000002,0.31330791753959103
306,Captain Tsubasa,0.018087855297157625,1,0.054263565891472874,8.0,0.07899999999999974,-0.2031481812795782
307,Captain Tsubasa (2018),0.2921052631578947,2,0.7684210526315789,8.0,0.3489999999999993,0.027336358689306714
308,Cardcaptor Sakura,0.5385230054956994,6,0.3085413214973104,7.5,-0.25266666666666726,-0.48627425198209806
309,Cardcaptor Sakura: Clear Card-hen,0.0072916666666666685,1,0.021875000000000006,8.0,-0.37100000000000044,-0.5872890812277205
310,Cardfight!! Vanguard,0.545727136431784,2,2.72863568215892,10.0,3.099,2.3748640805946204
311,Cardfight!! Vanguard: Asia Circuit-hen,0.10144927536231885,1,0.5072463768115942,10.0,2.5389999999999997,1.8968220717702655
312,Carnival Phantasm,0.01754385964912281,1,0.08771929824561404,10.0,1.859,1.3163424896264064
313,Carole & Tuesday,0.24614279258217306,4,1.0061361017476382,9.25,0.9714999999999989,0.5587312702842363
314,Casshern Sins,0.8630638575340726,16,3.002353808342328,8.4375,0.11275000000000013,-0.1743376137834672
315,Cencoroll,0.03837459916942648,2,0.1330494664353677,8.5,0.24399999999999977,-0.062296517965259396
316,Chain Chronicle: Haecceitas no Hikari,0.05185185185185186,1,0.15555555555555556,8.0,0.31899999999999995,0.0017269653594311153
317,Change!! Getter Robo: Sekai Saigo no Hi,0.04046893812036374,2,0.09794881184218557,8.0,0.0940000000000003,-0.19034348461463965
318,Chaos Dragon: Sekiryuu Seneki,0.0374331550802139,1,0.0374331550802139,6.0,-1.4909999999999997,-1.5433730988764294
319,Charlotte,1.5247433755399484,22,5.266179331128873,8.454545454545455,0.21445454545454723,-0.0875178901840751
320,Cheer Danshi!!,0.12018255578093304,2,0.46348884381338734,8.5,0.028999999999999915,-0.2458305034960383
321,Chihayafuru,2.460591743449289,13,9.442059476955752,8.923076923076923,0.46130769230769175,0.12320742089858674
322,Chihayafuru 2,1.0134615384615384,2,3.0403846153846152,8.0,-0.6359999999999992,-0.8135053889749587
323,Chihayafuru 3,0.0330188679245283,1,0.1320754716981132,9.0,0.5790000000000006,0.22367504088502493
324,"Chikan Shita Joshi*sei to Sonogo, Musabori Au Youna Doero Junai",0.08139534883720931,1,0.32558139534883723,9.0,0.5890000000000004,0.2322115053283168
325,Chikyuu Bouei Kazoku,0.008871989860583013,1,0.044359949302915064,10.0,1.6790000000000003,1.1626861296471498
326,Chikyuu Bouei Kigyou Dai-Guard,0.008871989860583013,1,0.044359949302915064,10.0,1.6790000000000003,1.1626861296471498
327,Chikyuu Shoujo Arjuna,0.1373123568330601,2,0.6865617841653004,10.0,1.484,0.9962250730029546
328,Chinmoku no Kantai,0.004229607250755287,1,0.008459214501510574,7.0,-1.6310000000000002,-1.6628836010825185
329,Chio-chan no Tsuugakuro,0.09333333333333334,1,0.28,8.0,-0.2010000000000005,-0.4421691856917558
330,Chirin no Suzu,0.08028534370946822,2,0.2272373540856031,7.5,-0.6560000000000006,-0.830578317861544
331,Chobits,0.2728136779885544,4,1.1748792007535829,9.75,1.9140000000000006,1.3632930440645132
332,Choboraunyopomi Gekijou Ai Mai Mii,0.012773722627737228,1,0.06386861313868614,10.0,2.159,1.5724364229251677
333,Chocchan Monogatari,0.06666666666666667,1,0.2,8.0,-0.511000000000001,-0.7067995834338097
334,Chocolat no Mahou,0.0072916666666666685,1,0.021875000000000006,8.0,-0.37100000000000044,-0.5872890812277205
335,Choujigen Game Neptune The Animation,0.06215622632534906,4,0.22574902889801338,8.25,0.2940000000000005,-0.01961419574879855
336,Choujigen Kakumei Anime: Dimension High School,0.004229607250755287,1,0.008459214501510574,7.0,-1.6310000000000002,-1.6628836010825185
337,Choujikuu Kidan Southern Cross,0.008871989860583013,1,0.044359949302915064,10.0,1.6790000000000003,1.1626861296471498
338,Choujin Gakuen Gowcaizer: The Voltage Fighters,0.014675052410901465,1,0.07337526205450733,10.0,1.4489999999999998,0.9663474474514323
339,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,0.06306306306306306,1,0.25225225225225223,9.0,0.6790000000000003,0.3090396853179451
340,Choujin Locke,0.024390243902439025,1,0.07317073170731708,8.0,-0.48099999999999987,-0.6811901901039326
341,Chrno Crusade,0.1781185075294333,5,0.4507492817614037,8.4,-0.14100000000000001,-0.39095039903200307
342,Chrome Shelled Regios,0.28182199854437034,8,0.5593456358295961,7.25,-0.7622499999999999,-0.9212782525715215
343,Chu-Bra!!,0.012773722627737228,1,0.06386861313868614,10.0,2.159,1.5724364229251677
344,Chuubyou Gekihatsu Boy,0.023333333333333327,1,0.11666666666666664,10.0,2.2489999999999997,1.649264602914796
345,Chuuka Ichiban!,0.23863636363636362,1,0.47727272727272724,7.0,-1.2509999999999994,-1.33849795223742
346,Chuunibyou demo Koi ga Shitai!,1.8696903549822734,19,5.361016058197178,8.68421052631579,0.7142631578947363,0.3391419546706058
347,Chuunibyou demo Koi ga Shitai! Ren,0.06661987647389109,2,0.17156092083099383,8.5,0.694,0.3218443819828829
348,ChäoS;Child,0.028474409371898372,2,0.10719616746250694,9.0,0.3039999999999985,-0.011077731305508199
349,ChäoS;HEAd,0.6448015721453076,9,2.8384761302586865,8.777777777777779,0.7345555555555556,0.3564644877806785
350,Cike Wu Liuqi,0.4699596052564299,3,2.105895587257759,9.333333333333334,0.7123333333333335,0.33749456679558515
351,City Hunter,0.023569023569023573,1,0.07070707070707072,8.0,-0.7710000000000008,-0.9287476589594028
352,Clannad,1.2803054497442157,16,5.557942078586848,9.125,0.9208749999999988,0.5155154190400703
353,Clannad Movie,0.043764568764568766,2,0.1312937062937063,8.0,-0.2110000000000003,-0.45070565013504765
354,Clannad: After Story,2.8247693275620014,17,11.701860191865586,9.235294117647058,0.7895882352941168,0.40344293916140916
355,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",0.06060606060606061,1,0.18181818181818182,8.0,0.2990000000000004,-0.015345963527152616
356,Classroom☆Crisis,0.05185185185185186,1,0.15555555555555556,8.0,0.31899999999999995,0.0017269653594311153
357,Claymore,1.8278827718119885,19,5.617551444940043,7.7894736842105265,-0.36889473684210383,-0.5854919308186048
358,Clione no Akari,0.05011075312122433,2,0.22363068868304475,9.0,0.14400000000000013,-0.14766116239817956
359,Clockwork Planet,0.2030505753278031,2,0.7844795290339847,8.0,0.30900000000000016,-0.00680949908386075
360,Cobra The Animation: The Psycho-Gun,0.011784511784511786,1,0.03535353535353536,8.0,-0.7710000000000008,-0.9287476589594028
361,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,0.04493973886997782,3,0.10166398952446742,7.333333333333333,-1.2443333333333344,-1.3328069759418932
362,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,0.015761732456686092,2,0.0661198405311646,8.5,-0.35599999999999987,-0.574484384562782
363,Code Geass: Fukkatsu no Lelouch,0.015116076924161198,2,0.06289156286854013,8.5,-0.37100000000000044,-0.5872890812277205
364,Code Geass: Hangyaku no Lelouch,5.479445597218159,29,12.810590866301974,8.0,-0.07651724137930849,-0.33590492141491135
365,Code Geass: Hangyaku no Lelouch R2,2.064111496630386,14,5.140553941534041,7.642857142857143,-0.6088571428571443,-0.7903349854860251
366,Code:Breaker,0.25338256626228867,7,0.5424538382851711,7.571428571428571,-0.5695714285714288,-0.7567988751730911
367,Code:Realize - Sousei no Himegimi,0.0904017857142857,2,0.2879464285714285,8.5,0.43400000000000105,0.0998963064572906
368,Colorful,0.023255813953488375,1,0.11627906976744187,10.0,1.6690000000000005,1.1541496652038579
369,Colorful (Movie),0.3177327437465292,4,1.5228100601960608,9.25,0.7114999999999991,0.33678319475864327
370,Comet Lucifer,0.0319634703196347,1,0.0639269406392694,7.0,-0.31099999999999994,-0.5360702945679678
371,Comic Girls,0.012773722627737228,1,0.06386861313868614,10.0,2.159,1.5724364229251677
372,Conception,0.01754385964912281,1,0.08771929824561404,10.0,1.859,1.3163424896264064
373,Concrete Revolutio: Choujin Gensou,0.05601184670032392,3,0.15604885063335225,8.0,-0.1243333333333343,-0.3767229582931838
374,Concrete Revolutio: Choujin Gensou - The Last Song,0.25,1,0.75,8.0,-0.2810000000000006,-0.5104609012380922
375,Cooking Papa,0.03977272727272727,1,0.07954545454545454,7.0,-1.2509999999999994,-1.33849795223742
376,Cop Craft,0.18918918918918923,1,0.7567567567567569,9.0,1.7889999999999997,1.2565872385233618
377,Coppelion,0.08288770053475936,2,0.2647058823529412,8.0,0.44399999999999995,0.10843277090058172
378,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,0.15799146672451572,3,0.7330829958580183,8.333333333333334,0.685666666666668,0.314730661613474
379,Cossette no Shouzou,0.014583333333333334,1,0.04375,8.0,-0.37100000000000044,-0.5872890812277205
380,Cowboy Bebop,3.8036781071680714,12,12.49895396218958,8.5,0.24983333333333313,-0.05731691370667235
381,Coyote Ragtime Show,0.03535353535353536,1,0.10606060606060608,8.0,-0.7710000000000008,-0.9287476589594028
382,Crayon Shin-chan,0.014675052410901465,1,0.07337526205450733,10.0,1.4489999999999998,0.9663474474514323
383,Cross Ange: Tenshi to Ryuu no Rondo,0.0958904109589041,1,0.1917808219178082,7.0,-0.31099999999999994,-0.5360702945679678
384,Cross Fight B-Daman,0.5833333333333333,1,-1.7499999999999998,2.0,-4.721,-4.300651114059761
385,Cross Game,0.10460833147724435,3,0.4854315575623815,9.0,0.48233333333333306,0.1411558845998677
386,Cross Road,0.07776065742167437,2,0.32819722650231126,9.0,0.6839999999999993,0.3133079175395903
387,Crusher Joe,0.011784511784511786,1,0.03535353535353536,8.0,-0.7710000000000008,-0.9287476589594028
388,Cuticle Tantei Inaba,0.014675052410901465,1,0.07337526205450733,10.0,1.4489999999999998,0.9663474474514323
389,C³,0.06441268020969855,3,0.26466661205766706,8.666666666666666,0.37233333333333185,0.04725477572365415
390,D-Frag!,0.1648645763405182,4,0.824322881702591,10.0,1.9814999999999987,1.420914179056733
391,D.C.: Da Capo,0.04133858267716535,1,0.20669291338582674,10.0,1.9489999999999998,1.3931706696160346
392,D.C.II S.S.: Da Capo II Second Season,0.013779527559055118,1,0.0688976377952756,10.0,1.9489999999999998,1.3931706696160346
393,D.C.II: Da Capo II,0.013779527559055118,1,0.0688976377952756,10.0,1.9489999999999998,1.3931706696160346
394,D.Gray-man,3.477735009332781,19,8.120925390489642,7.578947368421052,-0.458368421052632,-0.6618708232059562
395,D.Gray-man Hallow,0.0166270783847981,1,0.0831353919239905,10.0,0.8190000000000008,0.4285501875240343
396,D.N.Angel,0.1366103013911838,3,0.5102904305079451,6.666666666666667,-1.061,-1.1763051278148715
397,D4DJ: First Mix,0.012773722627737228,1,0.06386861313868614,10.0,2.159,1.5724364229251677
398,DRAMAtical Murder,0.06255266853932584,2,0.11724016853932584,6.5,-0.8609999999999998,-1.0055758389490304
399,Da Yu Hai Tang (Movie),0.24502216777726793,4,1.2080376681546323,9.75,1.279,0.8212275519154677
400,Dagashi Kashi,1.0397727272727273,2,2.0795454545454546,7.0,-1.2109999999999985,-1.304352094464251
401,Dagashi Kashi 2,1.0,1,2.0,7.0,-1.0410000000000004,-1.1592321989282877
402,Dai Mahou Touge,0.01754385964912281,1,0.08771929824561404,10.0,1.859,1.3163424896264064
403,Daimajuu Gekitou: Hagane no Oni,0.008871989860583013,1,0.044359949302915064,10.0,1.6790000000000003,1.1626861296471498
404,Daishizen no Majuu: Bagi,0.05109489051094891,1,0.05109489051094891,6.0,-1.471,-1.5263001699898455
405,Daitoshokan no Hitsujikai,0.15338214064755623,2,0.766910703237781,10.0,1.8039999999999985,1.269391935188299
